#SampleID	env_package	empo_1	empo_2	empo_3
10321.2014.006.Fly.9.T				
13301.2014.066.Fly.5.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.066.Fly.2.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.053.Fly.13.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.066.Fly.18.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.028.Fly.14.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.066.Fly.4.L	host-associated		Host-associated	Host-associated (non-saline)
11442.G79572	misc environment	free-living	non-saline	surface (non-saline)
13301.2014.006.Fly.16.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.042.Fly.25.O	host-associated		Host-associated	Host-associated (non-saline)
10321.2014.009.Fly.27.T				
13301.2014.004.Fly.4.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.042.Fly.18.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.006.Fly.33.O	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.066.Fly.21.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.004.Fly.9.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.028.Fly.36.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.004.Fly.18.T	host-associated		Host-associated	Host-associated (non-saline)
11712.SUBJECT24.STOOL.522	human-gut	Host-associated	Animal-associated	Animal distal gut
13301.2014.052.Fly.23.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.004.Fly.13.O	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.006.Fly.24.O	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.009.Fly.21.O	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.028.Fly.36.O	host-associated		Host-associated	Host-associated (non-saline)
11402.MC165	human-gut			
11442.G75792	misc environment	free-living	non-saline	surface (non-saline)
13301.2014.004.Fly.13.T	host-associated		Host-associated	Host-associated (non-saline)
11442.G75790	misc environment	free-living	non-saline	surface (non-saline)
13301.2014.066.Fly.20.O	host-associated		Host-associated	Host-associated (non-saline)
11442.G73699	misc environment	free-living	non-saline	surface (non-saline)
13301.2014.066.Fly.8.O	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.009.Fly.11.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.004.Fly.13.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.009.Fly.4.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.052.Fly.8.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.042.Fly.23.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.004.Fly.31.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.028.Fly.31.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.066.Fly.33.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.004.Fly.30.O	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.066.Fly.19.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.052.Fly.15.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.042.Fly.14.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.004.Fly.4.O	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.042.Fly.11.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.042.Fly.33.L	host-associated		Host-associated	Host-associated (non-saline)
11712.SUBJECT22.STOOL.477	human-gut	Host-associated	Animal-associated	Animal distal gut
13301.2014.066.Fly.2.O	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.066.Fly.34.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.052.Fly.24.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.042.Fly.32.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.004.Fly.24.O	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.004.Fly.17.L	host-associated		Host-associated	Host-associated (non-saline)
11442.G75791	misc environment	free-living	non-saline	surface (non-saline)
13301.2014.066.Fly.8.T	host-associated		Host-associated	Host-associated (non-saline)
11442.G75647	misc environment	free-living	non-saline	surface (non-saline)
13301.2014.052.Fly.12.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.066.Fly.36.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.009.Fly.2.O	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.006.Fly.27.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.042.Fly.3.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.052.Fly.5.O	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.066.Fly.27.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.052.Fly.6.T	host-associated		Host-associated	Host-associated (non-saline)
11442.G78971	misc environment	host-associated	plant	plant-corpus
13301.2014.066.Fly.22.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.066.Fly.39.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.004.Fly.3.O	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.066.Fly.38.L	host-associated		Host-associated	Host-associated (non-saline)
11442.G75813	misc environment	not applicable	not applicable	not applicable
12227.SAL.RAS.A.33.digesta	host-associated	Host-associated	Animal	Animal proximal gut
13301.2014.066.Fly.16.L	host-associated		Host-associated	Host-associated (non-saline)
10321.2014.009.Fly.16.T				
13301.2014.042.Fly.2.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.028.Fly.21.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2015.015.Fly.8.O	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.004.Fly.20.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.004.Fly.14.L	host-associated		Host-associated	Host-associated (non-saline)
10321.2014.006.Fly.7.T				
13301.2014.066.Fly.37.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.066.Fly.9.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.028.Fly.14.O	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.053.Fly.37.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.004.Fly.33.O	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.004.Fly.24.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.042.Fly.24.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.066.Fly.22.L	host-associated		Host-associated	Host-associated (non-saline)
11166.JCK.10288.FecalFTA	host-associated	Host-associated	Host-associated (non-saline)	Animal (non-saline)
13301.2014.042.Fly.36.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.066.Fly.37.O	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.052.Fly.7.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.042.Fly.5.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.066.Fly.20.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.009.Fly.16.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.052.Fly.2.T	host-associated		Host-associated	Host-associated (non-saline)
10321.2014.009.Fly.25.T				
13301.2014.042.Fly.30.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.009.Fly.25.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.028.Fly.34.L	host-associated		Host-associated	Host-associated (non-saline)
11166.fmnh.2694	host-associated	Host-associated	Host-associated (non-saline)	Animal (non-saline)
13301.2014.066.Fly.23.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.066.Fly.8.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.042.Fly.9.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.066.Fly.15.T	host-associated		Host-associated	Host-associated (non-saline)
1802.H13Do				
13301.2014.028.Fly.13.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.028.Fly.19.O	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.028.Fly.34.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.004.Fly.16.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.052.Fly.20.O	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.004.Fly.27.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.052.Fly.32.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.052.Fly.3.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.052.Fly.28.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.042.Fly.25.T	host-associated		Host-associated	Host-associated (non-saline)
11442.G79345	misc environment	free-living	non-saline	surface (non-saline)
13301.2014.052.Fly.8.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.066.Fly.3.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.042.Fly.10.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.004.Fly.39.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.028.Fly.21.O	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.066.Fly.35.L	host-associated		Host-associated	Host-associated (non-saline)
10321.2014.009.Fly.2.T				
13301.2014.066.Fly.1.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.042.Fly.8.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.042.Fly.6.L	host-associated		Host-associated	Host-associated (non-saline)
14966.SAMN10986157	host-associated	Host-associated	Host-associated (non-saline)	Animal (non-saline)
13301.2014.042.Fly.40.T	host-associated		Host-associated	Host-associated (non-saline)
11442.G79344	misc environment	free-living	non-saline	surface (non-saline)
13301.2014.042.Fly.20.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.006.Fly.1.T	host-associated		Host-associated	Host-associated (non-saline)
10321.2014.006.Fly.10.T				
13301.2014.052.Fly.34.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.066.Fly.37.L	host-associated		Host-associated	Host-associated (non-saline)
10321.2014.009.Fly.8.T				
13301.2014.066.Fly.11.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.004.Fly.14.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.028.Fly.18.T	host-associated		Host-associated	Host-associated (non-saline)
11166.fmnh.1142	host-associated	Host-associated	Host-associated (non-saline)	Animal (non-saline)
13301.2014.004.Fly.12.O	host-associated		Host-associated	Host-associated (non-saline)
11442.G79573	misc environment	free-living	non-saline	surface (non-saline)
13301.2014.009.Fly.9.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.066.Fly.21.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.004.Fly.35.L	host-associated		Host-associated	Host-associated (non-saline)
10321.2014.006.Fly.24.T				
13301.2014.028.Fly.3.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.042.Fly.4.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.053.Fly.40.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.006.Fly.7.T	host-associated		Host-associated	Host-associated (non-saline)
11442.G79343	misc environment	free-living	non-saline	surface (non-saline)
13301.2015.017.Fly.8.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.066.Fly.27.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.066.Fly.10.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.066.Fly.23.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.066.Fly.3.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.053.Fly.19.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.052.Fly.4.O	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.009.Fly.13.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.066.Fly.17.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.042.Fly.29.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.066.Fly.29.L	host-associated		Host-associated	Host-associated (non-saline)
11442.G83216	misc environment	host-associated	plant	plant-corpus
13301.2015.017.Fly.10.T	host-associated		Host-associated	Host-associated (non-saline)
10321.2014.006.Fly.16.T				
13301.2014.004.Fly.18.O	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.009.Fly.27.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.066.Fly.24.L	host-associated		Host-associated	Host-associated (non-saline)
11442.G79550	misc environment	free-living	non-saline	surface (non-saline)
13301.2014.066.Fly.25.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.004.Fly.30.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.052.Fly.11.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.052.Fly.24.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.028.Fly.19.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.052.Fly.27.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.066.Fly.30.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.004.Fly.3.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.066.Fly.13.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.052.Fly.3.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2015.015.Fly.12.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.004.Fly.34.O	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.052.Fly.29.O	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.006.Fly.38.O	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.052.Fly.6.O	host-associated		Host-associated	Host-associated (non-saline)
13301.2015.015.Fly.8.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.053.Fly.28.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.004.Fly.26.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.066.Fly.24.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.004.Fly.36.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.042.Fly.17.T	host-associated		Host-associated	Host-associated (non-saline)
12227.SAL.RAS.A.34.digesta	host-associated	Host-associated	Animal	Animal proximal gut
13301.2014.028.Fly.35.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.004.Fly.22.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.009.Fly.2.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.066.Fly.6.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.028.Fly.18.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.028.Fly.17.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.053.Fly.8.O	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.052.Fly.9.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.053.Fly.8.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.052.Fly.14.T	host-associated		Host-associated	Host-associated (non-saline)
11757.G441303425	human-gut	Host-associated	Animal-associated	Animal distal gut
13301.2014.028.Fly.13.O	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.066.Fly.31.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.004.Fly.23.L	host-associated		Host-associated	Host-associated (non-saline)
10321.2014.009.Fly.11.T				
13301.2014.042.Fly.5.O	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.004.Fly.30.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.004.Fly.28.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.053.Fly.1.T	host-associated		Host-associated	Host-associated (non-saline)
11166.fmnh.2706	host-associated	Host-associated	Host-associated (non-saline)	Animal (non-saline)
13301.2014.042.Fly.34.O	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.004.Fly.17.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.052.Fly.35.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.066.Fly.28.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.028.Fly.7.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.042.Fly.16.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.066.Fly.32.T	host-associated		Host-associated	Host-associated (non-saline)
11442.G79751	misc environment	not applicable	not applicable	not applicable
11442.G75808	misc environment	not applicable	not applicable	not applicable
12227.control.feed5	misc environment	Free-living	Non-saline	Surface (non-saline)
13301.2014.042.Fly.3.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.004.Fly.19.L	host-associated		Host-associated	Host-associated (non-saline)
11815.JCK.10405.FecalFTA	host-associated	Host-associated	Animal-associated	Animal distal gut
13301.2014.042.Fly.16.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.009.Fly.8.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.052.Fly.16.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.004.Fly.39.O	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.028.Fly.5.T	host-associated		Host-associated	Host-associated (non-saline)
10321.2014.009.Fly.36.T				
13301.2014.066.Fly.38.T	host-associated		Host-associated	Host-associated (non-saline)
11166.fmnh.2827	host-associated	Host-associated	Host-associated (non-saline)	Animal (non-saline)
13301.2014.053.Fly.33.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.028.Fly.3.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.042.Fly.13.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.053.Fly.20.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.028.Fly.29.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.042.Fly.6.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.042.Fly.34.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.006.Fly.34.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.009.Fly.13.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.004.Fly.23.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.028.Fly.1.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.028.Fly.3.O	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.028.Fly.22.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.052.Fly.34.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.053.Fly.19.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.004.Fly.12.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.028.Fly.27.O	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.066.Fly.10.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.042.Fly.19.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.004.Fly.4.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.052.Fly.10.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.066.Fly.9.O	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.042.Fly.15.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.004.Fly.25.O	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.042.Fly.7.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.053.Fly.5.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.066.Fly.6.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.004.Fly.22.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.028.Fly.13.L	host-associated		Host-associated	Host-associated (non-saline)
11712.SUBJECT23.STOOL.500	human-gut	Host-associated	Animal-associated	Animal distal gut
13301.2014.066.Fly.5.T	host-associated		Host-associated	Host-associated (non-saline)
10863.PBS1.8H	microbial mat/biofilm			
13301.2014.052.Fly.40.O	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.066.Fly.40.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.052.Fly.4.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.006.Fly.33.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.052.Fly.1.O	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.004.Fly.8.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.028.Fly.24.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.028.Fly.23.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.052.Fly.26.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.066.Fly.29.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.052.Fly.13.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.004.Fly.3.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.004.Fly.36.O	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.066.Fly.17.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.052.Fly.39.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.004.Fly.31.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.028.Fly.15.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.004.Fly.24.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.004.Fly.39.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.006.Fly.7.O	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.042.Fly.1.T	host-associated		Host-associated	Host-associated (non-saline)
10321.2014.006.Fly.1.T				
13301.2014.066.Fly.4.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.004.Fly.25.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.028.Fly.31.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.066.Fly.15.L	host-associated		Host-associated	Host-associated (non-saline)
12227.SAL.75Pft.1.digesta	host-associated	Host-associated	Animal	Animal proximal gut
13301.2014.066.Fly.25.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.042.Fly.32.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2015.015.Fly.6.O	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.052.Fly.7.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.004.Fly.18.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.052.Fly.13.L	host-associated		Host-associated	Host-associated (non-saline)
11166.ATL.24528.toucan	host-associated	Host-associated	Host-associated (non-saline)	Animal (non-saline)
13301.2014.042.Fly.9.O	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.053.Fly.9.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.009.Fly.2.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.004.Fly.36.T	host-associated		Host-associated	Host-associated (non-saline)
11166.fmnh.1143	host-associated	Host-associated	Host-associated (non-saline)	Animal (non-saline)
13301.2014.042.Fly.2.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.066.Fly.18.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.053.Fly.34.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.042.Fly.40.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.028.Fly.28.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.004.Fly.14.O	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.042.Fly.35.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.053.Fly.27.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.006.Fly.33.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.042.Fly.27.O	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.066.Fly.33.T	host-associated		Host-associated	Host-associated (non-saline)
11442.G79671	misc environment	host-associated	plant	plant-corpus
13301.2014.028.Fly.14.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.042.Fly.9.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.028.Fly.31.O	host-associated		Host-associated	Host-associated (non-saline)
10321.2014.009.Fly.17.T				
13301.2014.028.Fly.37.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.006.Fly.9.O	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.042.Fly.35.L	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.053.Fly.20.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.009.Fly.13.O	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.042.Fly.31.T	host-associated		Host-associated	Host-associated (non-saline)
13301.2014.052.Fly.27.T	host-associated		Host-associated	Host-associated (non-saline)
11442.G79205	misc environment	free-living	non-saline	surface (non-saline)
